StudentID,Semester,CGPA,MathScore,ProgrammingScore,DSAScore,ProjectScore
ST10646,4,8.97,88.67,79.94,80.43,94.01
ST10647,1,6.3,57.52,58.87,61.28,64.66
ST10647,2,8.7,70.48,91.83,77.72,85.18
ST10647,3,6.6,66.57,70.04,70.1,68.27
ST10647,4,4.55,54.87,39.4,44.45,49.56
ST10648,1,6.37,68.53,65.69,70.6,67.73
ST10648,2,7.09,55.72,80.11,74.34,69.15
ST10648,3,5.56,56.86,46.21,63.07,60.68
ST10648,4,6.58,67.12,68.6,62.48,61.12
ST10649,1,4.6,34.02,39.41,47.87,48.74
ST10649,2,4.0,36.09,35.86,16.79,39.88
ST10649,3,8.52,99.51,91.25,83.31,81.47
ST10649,4,5.48,51.62,59.61,49.33,51.81
ST10650,1,7.42,66.52,77.14,76.32,73.5
ST10650,2,7.4,78.69,68.72,69.38,72.26
ST10650,3,6.19,57.52,56.71,59.86,58.09
ST10650,4,7.07,54.91,86.04,78.82,81.13
ST10651,1,7.83,82.38,73.43,88.02,70.85
ST10651,2,7.39,65.27,81.76,77.59,71.14
ST10651,3,8.84,86.88,89.48,83.48,83.02
ST10651,4,9.66,90.05,98.48,100.0,97.6
ST10652,1,7.2,72.17,85.3,65.92,59.48
ST10652,2,7.9,81.15,77.73,63.85,84.52
ST10652,3,8.84,81.94,87.45,84.12,94.3
ST10652,4,6.47,64.85,69.99,67.8,62.13
ST10653,1,5.15,47.02,51.88,50.83,51.73
ST10653,2,6.73,64.81,74.14,66.87,72.2
ST10653,3,8.53,79.42,80.31,84.68,86.08
ST10653,4,8.17,87.63,71.41,87.91,77.05
ST10654,1,5.28,57.31,47.45,55.92,61.96
ST10654,2,7.12,66.47,62.59,57.27,69.76
ST10654,3,8.08,83.31,82.96,76.91,86.22
ST10654,4,7.56,81.73,68.05,76.13,79.11
ST10655,1,7.22,61.5,69.44,79.49,73.53
ST10655,2,6.15,70.25,65.88,60.97,56.68
ST10655,3,6.05,61.56,55.97,70.71,61.6
ST10655,4,8.21,72.97,79.96,88.04,78.21
ST10656,1,7.55,75.51,82.82,71.29,82.58
ST10656,2,6.95,80.14,66.9,78.26,69.65
ST10656,3,8.41,87.07,76.46,87.26,81.85
ST10656,4,6.63,71.36,52.07,60.9,77.36
ST10657,1,6.88,67.64,70.76,73.49,70.01
ST10657,2,8.27,83.32,86.49,88.32,83.03
ST10657,3,7.49,75.43,79.11,71.97,76.6
ST10657,4,8.67,86.93,87.11,96.44,86.79
ST10658,1,7.07,67.59,73.1,67.83,67.29
ST10658,2,8.75,82.16,81.93,96.62,80.21
ST10658,3,6.7,59.82,70.13,68.51,72.88
ST10658,4,5.42,47.56,63.39,54.61,65.79
ST10659,1,5.03,45.31,54.95,50.32,47.95
ST10659,2,6.52,65.59,74.85,60.09,69.33
ST10659,3,6.34,55.52,69.85,59.81,68.09
ST10659,4,5.84,49.21,65.76,54.38,56.56
ST10660,1,9.53,94.81,86.31,98.74,91.79
ST10660,2,7.78,68.43,77.43,93.09,75.53
ST10660,3,9.06,99.27,92.71,94.09,90.45
ST10660,4,7.34,79.34,77.68,71.18,73.26
ST10661,1,8.33,100.0,71.24,72.17,79.62
ST10661,2,7.2,76.94,76.62,74.27,77.77
ST10661,3,6.57,61.17,58.88,59.18,58.5
ST10661,4,8.97,99.46,94.01,100.0,89.34
ST10662,1,7.23,68.44,69.6,73.85,71.2
ST10662,2,5.92,59.27,64.93,60.68,66.62
ST10662,3,6.85,73.49,71.59,69.62,65.86
ST10662,4,7.04,66.12,73.36,65.44,77.76
ST10663,1,8.37,81.0,92.82,88.31,87.97
ST10663,2,6.0,56.51,57.97,77.88,60.23
ST10663,3,7.52,80.3,76.6,83.21,70.32
ST10663,4,8.35,82.61,82.23,91.97,80.85
ST10664,1,5.89,63.9,56.36,61.73,53.78
ST10664,2,6.87,60.28,59.59,65.06,75.43
ST10664,3,7.81,82.39,78.35,75.08,83.92
ST10664,4,6.37,63.06,57.95,55.41,65.23
ST10665,1,6.07,48.86,64.41,58.77,57.84
ST10665,2,7.46,63.52,79.1,74.02,76.24
ST10665,3,6.89,60.81,74.97,66.97,58.54
ST10665,4,7.94,81.01,83.32,77.64,83.64
ST10666,1,6.11,56.89,63.74,52.96,56.15
ST10666,2,7.17,73.07,76.61,68.5,81.43
ST10666,3,8.11,73.35,91.66,78.25,80.65
ST10666,4,5.51,50.01,63.59,47.91,63.17
ST10667,1,6.16,54.51,69.22,57.11,67.71
ST10667,2,6.06,55.04,62.02,60.81,58.82
ST10667,3,8.57,85.86,79.92,86.49,90.18
ST10667,4,6.63,73.61,57.64,63.28,60.97
ST10668,1,6.98,72.07,72.27,79.3,62.27
ST10668,2,8.72,76.83,88.27,81.82,89.78
ST10668,3,7.3,68.47,87.56,79.3,68.28
ST10668,4,7.81,83.62,75.91,86.72,80.15
ST10669,1,6.81,71.13,72.07,59.34,69.13
ST10669,2,6.36,70.2,62.31,64.3,60.66
ST10669,3,6.49,61.23,75.09,64.09,77.49
ST10669,4,7.87,79.49,81.76,72.02,88.12
ST10670,1,7.63,63.64,78.9,74.19,71.41
ST10670,2,8.91,88.6,81.75,97.31,95.39
ST10670,3,5.25,42.6,60.24,52.61,47.41
ST10670,4,7.41,68.45,80.31,79.74,73.97
ST10671,1,7.21,75.42,61.13,70.63,66.0
ST10671,2,6.88,58.48,72.82,59.24,75.0
ST10671,3,7.41,56.93,74.98,68.43,66.47
ST10671,4,6.07,62.52,61.27,55.32,68.18
ST10672,1,8.65,86.68,96.74,81.65,80.65
ST10672,2,7.92,67.47,73.81,76.67,80.43
ST10672,3,7.36,72.78,74.86,74.19,87.16
ST10672,4,8.25,76.89,69.2,82.53,87.77
ST10673,1,7.97,76.24,96.65,90.07,81.04
ST10673,2,6.13,57.9,64.51,61.37,65.12
ST10673,3,6.16,56.89,63.52,59.29,69.84
ST10673,4,9.35,79.93,99.87,89.81,90.39
ST10674,1,6.93,59.68,71.45,73.56,64.04
ST10674,2,7.03,71.02,66.72,69.05,65.13
ST10674,3,6.05,60.02,45.73,65.05,78.35
ST10674,4,5.58,53.57,62.58,54.4,65.08
ST10675,1,6.13,53.58,67.51,59.48,58.41
ST10675,2,7.91,76.19,74.44,82.3,81.6
ST10675,3,6.7,59.38,75.08,73.34,64.79
ST10675,4,8.59,84.53,82.33,86.83,87.96
ST10676,1,8.92,100.0,91.29,84.99,87.48
ST10676,2,9.01,78.03,86.78,97.44,95.7
ST10676,3,8.41,91.84,97.42,82.25,77.46
ST10676,4,6.76,60.8,69.48,67.13,65.84
ST10677,1,8.36,76.53,84.34,89.42,76.56
ST10677,2,5.34,57.69,53.81,65.55,54.31
ST10677,3,7.81,71.26,78.48,78.39,85.54
ST10677,4,6.54,74.58,50.64,65.48,81.0
ST10678,1,7.79,58.64,84.86,79.68,79.11
ST10678,2,5.9,42.53,64.25,59.75,69.69
ST10678,3,9.35,85.39,95.26,89.21,92.37
ST10678,4,7.63,66.25,83.75,76.74,75.84
ST10679,1,5.81,55.14,56.3,65.22,59.99
ST10679,2,9.06,81.48,96.51,84.02,93.31
ST10679,3,7.52,65.97,68.9,71.17,74.25
ST10679,4,6.9,70.35,63.0,67.59,57.45
ST10680,1,7.01,73.23,69.61,65.28,70.25
ST10680,2,5.75,60.29,64.4,63.56,59.97
ST10680,3,9.25,84.88,95.47,100.0,88.3
ST10680,4,7.99,70.7,83.05,78.74,69.05
ST10681,1,8.0,80.3,70.56,79.55,80.21
ST10681,2,8.25,88.81,76.98,76.35,86.91
ST10681,3,5.06,34.43,56.12,58.59,58.22
ST10681,4,7.14,77.54,61.44,66.75,68.11
ST10682,1,6.87,64.4,70.73,66.94,64.98
ST10682,2,4.18,30.02,42.23,51.41,44.14
ST10682,3,6.3,68.78,63.26,68.08,58.97
ST10682,4,6.36,69.23,55.58,68.4,71.79
ST10683,1,6.59,58.57,62.59,66.63,62.22
ST10683,2,6.34,61.23,66.51,75.78,58.0
ST10683,3,5.62,62.52,67.4,61.14,59.2
ST10683,4,7.6,68.36,78.81,80.65,71.39
ST10684,1,8.9,82.94,90.25,92.31,78.93
ST10684,2,9.02,83.26,87.64,83.17,87.45
ST10684,3,8.44,80.97,85.2,78.34,84.42
ST10684,4,8.45,71.22,88.06,99.04,89.05
ST10685,1,5.52,49.8,54.92,48.64,54.14
ST10685,2,5.66,62.13,64.47,60.41,55.33
ST10685,3,6.37,68.16,56.37,65.21,57.44
ST10685,4,5.84,44.63,60.67,63.11,56.54
ST10686,1,4.0,45.68,50.01,43.14,41.19
ST10686,2,8.48,82.95,74.76,75.57,82.91
ST10686,3,6.86,74.45,66.7,70.22,80.63
ST10686,4,7.85,76.6,81.35,68.4,76.04
ST10687,1,6.18,51.18,62.88,67.0,63.28
ST10687,2,9.25,96.0,94.86,95.97,85.06
ST10687,3,9.77,100.0,98.86,100.0,88.39
ST10687,4,7.12,63.65,78.12,72.7,71.61
ST10688,1,8.7,87.87,94.57,91.63,78.82
ST10688,2,7.79,77.14,67.67,76.14,78.32
ST10688,3,6.49,54.37,67.48,56.08,67.15
ST10688,4,7.1,75.84,75.03,77.05,71.12
ST10689,1,7.51,73.94,74.61,74.27,70.92
ST10689,2,7.82,84.94,82.67,73.96,73.67
ST10689,3,5.87,54.85,58.79,61.05,66.37
ST10689,4,7.8,86.42,83.28,76.43,67.81
ST10690,1,6.5,54.51,71.16,48.93,66.96
ST10690,2,6.77,83.97,62.8,63.88,71.53
ST10690,3,8.6,78.12,91.85,93.69,78.62
ST10690,4,7.23,61.21,75.9,83.7,81.51
ST10691,1,7.39,74.29,75.23,72.86,72.88
ST10691,2,7.06,74.09,67.78,66.75,67.47
ST10691,3,8.66,85.4,79.61,73.58,78.47
ST10691,4,9.21,88.41,99.7,84.99,84.8
ST10692,1,5.79,47.66,40.04,52.31,69.71
ST10692,2,5.56,44.98,65.01,62.63,56.63
ST10692,3,7.48,72.68,68.88,76.79,83.32
ST10692,4,6.8,61.73,63.15,78.9,61.4
ST10693,1,7.0,66.1,58.66,84.19,69.3
ST10693,2,8.53,100.0,75.54,89.23,91.07
ST10693,3,6.36,61.44,65.26,73.13,71.78
ST10693,4,5.94,56.04,52.18,65.63,60.3
ST10694,1,8.36,75.28,83.04,89.53,95.99
ST10694,2,6.29,63.46,68.92,66.58,65.54
ST10694,3,9.25,82.44,95.6,97.93,91.63
ST10694,4,8.79,70.65,92.08,87.25,94.96
ST10695,1,6.17,71.3,66.76,53.34,58.09
ST10695,2,7.62,76.89,79.72,73.19,75.28
ST10695,3,6.66,65.48,69.53,59.05,75.32
ST10695,4,6.58,64.99,66.18,62.4,69.6
ST10696,1,7.06,64.15,72.67,66.73,92.52
ST10696,2,6.81,68.46,68.43,67.34,65.16
ST10696,3,7.3,78.0,68.43,72.33,73.48
ST10696,4,8.6,68.39,87.41,91.77,89.11
ST10697,1,6.6,55.34,62.9,68.5,66.8
ST10697,2,5.72,53.72,58.29,61.4,57.01
ST10697,3,7.34,82.58,82.52,71.99,76.0
ST10697,4,6.84,66.32,74.19,70.92,66.83
ST10698,1,6.76,69.58,70.75,74.35,65.98
ST10698,2,7.52,67.73,79.15,77.56,86.57
ST10698,3,7.39,75.72,75.08,77.7,67.29
ST10698,4,9.4,82.2,95.71,86.26,98.18
ST10699,1,6.84,56.75,65.73,73.61,73.35
ST10699,2,7.83,85.41,78.89,77.03,76.7
ST10699,3,7.2,65.24,75.16,69.04,68.49
ST10699,4,5.93,50.85,57.36,56.3,72.31
ST10700,1,8.09,74.49,82.69,80.29,84.28
ST10700,2,8.89,80.51,92.1,85.9,82.63
ST10700,3,7.45,65.27,66.96,72.55,70.72
ST10700,4,7.73,75.63,84.27,77.09,86.4
ST10701,1,9.08,86.74,96.48,96.65,97.39
ST10701,2,9.81,81.92,100.0,100.0,95.88
ST10701,3,8.0,72.77,75.92,77.68,75.31
ST10701,4,4.69,44.06,59.07,49.33,41.73
ST10702,1,9.11,92.23,91.43,84.12,95.5
ST10702,2,9.57,84.72,99.46,98.76,97.11
ST10702,3,7.61,69.48,76.78,80.84,65.32
ST10702,4,5.97,57.26,60.51,61.64,56.28
ST10703,1,7.88,76.35,83.38,88.38,78.09
ST10703,2,8.07,78.17,82.7,78.4,75.6
ST10703,3,8.27,71.85,88.62,84.72,78.45
ST10703,4,9.3,90.6,97.78,100.0,91.64
ST10704,1,4.64,47.33,60.94,43.02,45.11
ST10704,2,8.37,79.64,89.77,83.94,82.17
ST10704,3,7.73,71.49,86.21,67.15,72.84
ST10704,4,8.05,67.02,81.5,80.27,83.82
ST10705,1,8.53,89.52,88.0,82.08,84.42
ST10705,2,7.33,81.36,69.77,66.3,74.71
ST10705,3,7.36,67.97,94.74,65.96,68.6
ST10705,4,7.19,73.45,69.2,68.68,72.44
ST10706,1,8.65,88.74,85.88,87.31,85.84
ST10706,2,6.53,67.4,59.54,58.61,67.36
ST10706,3,6.58,50.7,68.42,55.41,58.76
ST10706,4,6.5,65.08,63.85,64.78,64.43
ST10707,1,8.17,78.35,87.33,80.2,80.45
ST10707,2,9.24,95.75,87.56,87.86,91.56
ST10707,3,9.14,95.41,97.03,84.65,83.03
ST10707,4,5.63,47.47,55.53,56.04,53.77
ST10708,1,6.0,61.53,66.68,56.1,67.8
ST10708,2,6.01,56.33,60.33,64.74,57.14
ST10708,3,6.46,63.07,72.26,52.86,68.48
ST10708,4,7.79,62.75,76.31,73.66,83.54
ST10709,1,6.59,58.39,59.75,53.25,66.74
ST10709,2,8.04,78.79,79.58,75.13,88.67
ST10709,3,6.25,62.87,49.8,64.73,60.26
ST10709,4,6.95,63.33,64.84,65.67,70.2
ST10710,1,6.44,59.65,66.02,64.44,66.81
ST10710,2,7.81,76.9,83.38,77.28,76.3
ST10710,3,6.66,69.54,74.13,72.19,69.67
ST10710,4,7.3,66.16,75.63,76.53,66.14
ST10711,1,6.42,67.22,68.46,65.29,67.57
ST10711,2,7.09,77.61,70.52,75.88,74.22
ST10711,3,9.64,100.0,90.57,98.62,100.0
ST10711,4,6.73,73.29,63.5,75.5,69.24
ST10712,1,5.42,58.29,63.69,57.63,54.85
ST10712,2,8.31,76.92,79.92,85.98,81.21
ST10712,3,8.14,81.63,82.91,75.26,86.98
ST10712,4,6.23,69.27,74.26,60.28,67.51
ST10713,1,7.35,84.98,61.98,67.4,87.45
ST10713,2,6.95,73.23,53.76,76.43,74.2
ST10713,3,7.41,90.31,74.73,61.81,85.14
ST10713,4,5.9,51.43,64.9,74.1,66.55
ST10714,1,6.96,62.91,69.79,72.55,65.64
ST10714,2,7.86,70.54,82.3,78.66,76.83
ST10714,3,4.45,48.67,55.2,54.78,50.34
ST10714,4,7.17,63.45,79.55,70.67,68.7
ST10715,1,9.15,88.32,80.44,83.71,85.63
ST10715,2,6.8,65.91,76.81,64.48,70.83
ST10715,3,8.1,82.57,80.43,72.33,65.57
ST10715,4,8.14,76.46,84.56,83.0,82.2
ST10716,1,8.57,76.63,97.4,88.55,82.28
ST10716,2,6.58,61.82,58.8,75.18,57.7
ST10716,3,5.43,69.8,57.74,59.2,59.7
ST10716,4,8.41,79.88,85.57,77.85,88.23
ST10717,1,8.64,83.09,82.01,88.31,81.73
ST10717,2,7.4,69.83,76.62,77.62,71.6
ST10717,3,8.71,81.82,92.87,87.18,86.23
ST10717,4,6.29,58.87,59.91,50.4,72.56
ST10718,1,6.33,60.33,60.26,54.93,70.02
ST10718,2,9.47,99.58,100.0,96.27,96.63
ST10718,3,9.0,84.98,90.12,81.37,93.5
ST10718,4,6.37,63.16,57.07,54.2,64.56
ST10719,1,6.08,54.68,59.9,69.39,52.69
ST10719,2,7.49,65.65,78.48,71.01,65.31
ST10719,3,7.68,73.07,76.54,74.62,70.72
ST10719,4,5.73,54.31,56.22,59.97,50.61
ST10720,1,6.86,64.38,66.03,69.4,60.09
ST10720,2,8.12,78.69,79.58,83.51,80.59
ST10720,3,8.26,80.06,84.01,76.89,82.48
ST10720,4,7.1,59.53,69.91,77.0,80.47
ST10721,1,7.49,62.59,76.37,76.59,80.4
ST10721,2,6.73,54.56,58.4,61.31,76.98
ST10721,3,7.68,79.82,72.95,73.14,88.06
ST10721,4,5.23,51.76,69.66,46.31,60.34
ST10722,1,8.64,90.08,87.12,77.1,92.82
ST10722,2,7.49,67.29,81.31,70.54,76.67
ST10722,3,6.79,51.0,65.5,72.21,66.22
ST10722,4,6.9,64.42,75.7,74.78,64.47
ST10723,1,9.88,92.39,100.0,100.0,100.0
ST10723,2,6.48,44.97,62.97,69.18,65.53
ST10723,3,6.83,67.48,77.87,65.94,65.55
ST10723,4,6.81,63.38,72.32,73.07,58.67
ST10724,1,7.13,63.27,78.14,88.56,63.92
ST10724,2,8.13,83.76,76.83,77.2,82.88
ST10724,3,7.3,83.48,80.69,80.92,72.74
ST10724,4,6.98,71.67,75.32,71.94,56.57
ST10725,1,7.71,75.76,74.78,85.85,97.97
ST10725,2,8.7,80.0,86.72,80.61,88.36
ST10725,3,9.16,95.13,99.33,87.39,92.57
ST10725,4,6.89,62.77,69.33,73.07,64.71
ST10726,1,8.02,74.46,74.97,85.86,77.47
ST10726,2,5.88,68.79,69.27,51.03,60.71
ST10726,3,5.54,53.24,49.35,52.8,63.63
ST10726,4,5.23,48.69,51.57,53.22,53.62
ST10727,1,8.59,88.2,74.77,81.42,89.15
ST10727,2,8.06,74.46,88.64,89.96,72.55
ST10727,3,9.37,91.08,98.12,100.0,100.0
ST10727,4,7.17,77.47,64.16,77.0,69.61
ST10728,1,7.01,73.74,69.63,68.1,78.76
ST10728,2,6.51,53.11,73.22,56.96,71.26
ST10728,3,5.72,56.71,58.73,57.46,69.94
ST10728,4,6.53,73.44,61.01,57.16,67.23
ST10729,1,5.91,73.03,56.21,63.7,46.06
ST10729,2,7.48,68.06,76.04,83.37,78.05
ST10729,3,8.45,88.81,83.81,85.43,79.03
ST10729,4,5.31,44.84,51.33,58.69,51.51
ST10730,1,7.23,67.26,73.32,70.29,74.65
ST10730,2,9.06,94.44,94.94,87.77,89.97
ST10730,3,8.44,85.54,83.35,80.06,82.3
ST10730,4,6.55,64.62,63.84,65.1,66.56
ST10731,1,7.6,83.07,76.25,65.19,61.92
ST10731,2,7.66,71.97,76.57,72.1,75.87
ST10731,3,7.16,66.67,73.96,59.12,74.73
ST10731,4,7.74,69.92,71.85,80.88,88.12
ST10732,1,5.65,55.58,53.63,59.82,69.42
ST10732,2,7.47,82.18,70.1,72.93,66.58
ST10732,3,8.4,65.81,78.81,81.53,86.87
ST10732,4,7.77,73.27,87.59,73.48,82.06
ST10733,1,5.55,52.48,53.13,71.49,58.07
ST10733,2,7.95,81.58,80.58,82.03,76.1
ST10733,3,9.38,85.53,91.16,89.67,84.69
ST10733,4,6.89,68.94,67.93,67.45,71.5
ST10734,1,6.84,61.78,79.55,66.55,72.28
ST10734,2,5.98,56.5,66.76,63.02,53.47
ST10734,3,4.56,45.43,47.92,49.05,37.35
ST10734,4,6.39,73.68,60.52,68.18,62.89
ST10735,1,7.99,91.09,78.46,76.23,70.59
ST10735,2,9.63,85.47,95.89,71.84,97.4
ST10735,3,7.78,92.57,74.46,69.97,84.41
ST10735,4,6.28,61.67,70.14,71.78,67.28
ST10736,1,8.63,90.35,83.69,87.73,84.72
ST10736,2,7.97,74.12,77.26,83.17,71.67
ST10736,3,8.99,84.86,80.61,94.97,87.0
ST10736,4,6.59,54.01,74.1,67.45,61.34
ST10737,1,6.95,69.88,71.82,68.87,64.29
ST10737,2,6.29,62.03,65.03,60.72,71.19
ST10737,3,6.79,67.43,71.03,62.19,74.7
ST10737,4,8.07,87.72,72.51,90.95,82.68
ST10738,1,5.02,48.8,43.63,56.53,59.18
ST10738,2,6.91,76.32,72.05,70.31,76.08
ST10738,3,7.7,74.73,68.92,77.06,78.5
ST10738,4,7.75,77.5,64.72,74.38,85.07
ST10739,1,8.28,85.41,75.18,80.12,92.37
ST10739,2,6.49,80.43,73.99,61.29,66.9
ST10739,3,7.58,75.36,81.99,74.21,73.35
ST10739,4,5.64,63.74,38.74,55.92,59.62
ST10740,1,9.23,80.11,92.48,90.22,100.0
ST10740,2,5.66,53.3,59.71,71.83,74.69
ST10740,3,9.29,83.0,91.66,89.82,98.57
ST10740,4,5.98,60.96,57.37,66.85,54.85
ST10741,1,6.81,74.71,64.33,69.34,72.71
ST10741,2,7.58,76.48,74.13,64.36,87.83
ST10741,3,5.45,60.1,54.27,45.56,60.21
ST10741,4,6.71,61.28,65.2,66.75,61.36
ST10742,1,6.37,68.4,71.98,72.57,62.1
ST10742,2,6.4,61.63,71.09,65.47,79.88
ST10742,3,6.87,57.51,76.93,67.23,72.46
ST10742,4,6.42,59.39,72.48,68.23,68.84
ST10743,1,7.58,78.0,72.59,76.08,70.67
ST10743,2,6.92,67.73,77.22,71.57,80.94
ST10743,3,6.34,61.18,49.45,57.97,76.9
ST10743,4,6.51,63.34,69.57,70.67,59.15
ST10744,1,7.03,70.98,60.39,71.59,74.69
ST10744,2,8.05,74.51,76.04,78.71,76.79
ST10744,3,4.54,44.31,55.7,45.22,54.13
ST10744,4,6.71,56.21,55.9,60.29,74.45
ST10745,1,5.22,53.58,53.59,55.79,48.83
ST10745,2,5.74,61.71,59.58,54.05,56.5
ST10745,3,6.43,59.55,58.96,52.76,67.0
ST10745,4,4.0,47.94,38.88,42.6,37.82
ST10746,1,7.47,74.41,71.9,73.95,76.34
ST10746,2,6.47,81.37,75.21,54.88,60.33
ST10746,3,6.85,67.54,72.44,46.77,75.49
ST10746,4,5.73,60.28,60.92,58.71,59.84
ST10747,1,8.24,75.84,80.0,81.8,81.57
ST10747,2,5.62,52.42,53.31,56.43,51.56
ST10747,3,9.22,95.75,95.73,95.22,81.6
ST10747,4,7.76,78.49,81.57,78.66,82.43
ST10748,1,9.01,90.31,87.61,82.89,99.41
ST10748,2,8.03,78.79,68.76,85.27,84.14
ST10748,3,7.79,87.67,72.14,74.81,90.61
ST10748,4,7.48,74.49,69.48,67.62,82.34
ST10749,1,6.68,69.69,74.38,70.0,78.18
ST10749,2,8.0,73.51,75.28,89.11,73.67
ST10749,3,6.88,72.33,73.65,72.38,69.42
ST10749,4,7.65,81.59,71.33,78.29,73.26
ST10750,1,9.8,97.68,81.87,98.52,98.31
ST10750,2,7.82,80.74,68.73,80.47,82.44
ST10750,3,6.77,70.01,64.18,69.43,63.26
ST10750,4,6.08,62.41,63.81,51.43,53.02
ST10751,1,7.56,69.09,74.31,81.68,80.72
ST10751,2,6.29,62.37,52.88,55.64,61.2
ST10751,3,8.16,83.66,88.86,90.59,85.51
ST10751,4,7.5,84.66,68.42,74.68,69.8
ST10752,1,7.7,76.53,81.03,81.11,80.68
ST10752,2,7.58,68.63,66.27,85.26,87.24
ST10752,3,5.45,54.61,61.74,64.18,65.0
ST10752,4,5.23,43.76,65.84,55.23,55.6
ST10753,1,7.19,67.85,65.75,69.59,79.5
ST10753,2,7.67,65.74,82.73,71.86,84.82
ST10753,3,7.53,77.32,66.96,67.08,80.3
ST10753,4,8.03,76.7,81.91,78.85,88.19
ST10754,1,7.59,72.05,74.68,75.4,71.88
ST10754,2,5.7,43.84,62.02,62.18,56.87
ST10754,3,7.87,73.52,78.27,82.67,77.37
ST10754,4,8.37,74.59,80.89,81.84,80.28
ST10755,1,7.39,78.34,75.07,77.73,73.29
ST10755,2,8.56,92.24,85.38,93.22,82.05
ST10755,3,7.37,65.8,66.8,72.84,72.4
ST10755,4,7.39,81.28,85.62,73.34,91.51
ST10756,1,8.22,82.5,75.78,70.95,90.15
ST10756,2,6.57,72.4,59.68,67.3,66.97
ST10756,3,9.65,88.0,100.0,100.0,96.98
ST10756,4,6.77,56.25,71.19,69.86,73.69
ST10757,1,10.0,100.0,100.0,100.0,100.0
ST10757,2,6.47,69.65,76.16,69.51,64.93
ST10757,3,7.73,69.93,81.82,80.13,83.99
ST10757,4,5.17,56.54,44.91,49.92,50.01
ST10758,1,9.27,90.24,85.96,93.86,84.3
ST10758,2,7.89,70.78,70.2,82.68,75.67
ST10758,3,6.45,59.68,74.74,65.99,64.86
ST10758,4,8.1,82.94,84.56,80.77,79.57
ST10759,1,7.27,67.94,73.73,73.22,78.57
ST10759,2,6.68,63.54,53.17,70.33,67.72
ST10759,3,6.83,67.38,55.61,65.71,66.65
ST10759,4,4.89,48.34,52.98,50.68,28.12
ST10760,1,6.36,62.59,56.18,58.54,66.57
ST10760,2,7.97,70.52,79.93,81.07,76.65
ST10760,3,8.26,84.75,83.44,74.77,74.4
ST10760,4,6.98,79.74,79.18,56.74,68.22
ST10761,1,7.05,66.79,67.07,71.44,70.74
ST10761,2,5.65,57.46,55.61,51.37,71.85
ST10761,3,6.78,78.28,64.04,60.09,64.71
ST10761,4,8.47,78.31,85.91,81.07,94.58
ST10762,1,6.38,71.33,67.35,61.95,54.49
ST10762,2,6.93,61.64,84.15,63.79,70.13
ST10762,3,6.31,67.0,69.1,63.21,53.58
ST10762,4,7.13,61.68,74.08,77.77,75.34
ST10763,1,6.69,60.37,72.56,63.98,67.46
ST10763,2,7.09,73.67,60.02,67.41,71.57
ST10763,3,7.07,72.74,67.69,64.6,73.69
ST10763,4,6.36,63.86,58.51,70.19,61.6
ST10764,1,9.53,78.52,90.26,91.75,92.95
ST10764,2,6.23,68.21,61.18,67.96,64.54
ST10764,3,7.59,73.16,76.9,71.88,78.9
ST10764,4,6.94,63.04,78.87,70.44,71.12
ST10765,1,6.92,59.49,76.12,77.83,65.52
ST10765,2,8.79,84.41,92.6,77.19,76.23
ST10765,3,7.97,72.38,75.29,78.2,80.55
ST10765,4,6.98,52.39,72.71,71.55,61.95
ST10766,1,8.66,100.0,79.97,88.03,85.96
ST10766,2,6.89,74.82,73.45,68.05,67.2
ST10766,3,6.92,63.5,65.3,83.9,70.19
ST10766,4,7.39,71.14,82.15,73.27,79.35
ST10767,1,6.93,70.49,63.0,71.97,69.57
ST10767,2,7.29,71.05,79.81,60.35,70.02
ST10767,3,7.2,83.74,81.09,72.61,71.36
ST10767,4,5.63,36.41,57.01,61.97,68.18
ST10768,1,5.58,58.52,55.03,61.97,63.92
ST10768,2,7.2,70.34,59.39,77.88,85.94
ST10768,3,6.55,60.19,61.75,72.4,66.5
ST10768,4,7.23,69.13,65.83,69.43,73.35
ST10769,1,8.65,81.83,88.4,90.65,91.73
ST10769,2,7.54,75.84,82.92,64.77,72.64
ST10769,3,6.69,65.01,72.02,70.6,68.79
ST10769,4,7.06,73.92,72.57,64.97,64.86
ST10770,1,9.29,98.37,86.05,91.47,99.7
ST10770,2,6.61,62.88,63.2,74.97,68.3
ST10770,3,6.91,70.27,78.14,70.03,68.06
ST10770,4,8.53,81.82,87.21,82.74,80.18
ST10771,1,8.41,82.26,86.89,77.37,81.11
ST10771,2,5.11,46.78,59.53,54.25,43.99
ST10771,3,7.28,73.74,68.82,67.97,78.57
ST10771,4,8.62,75.09,86.08,86.24,75.15
ST10772,1,7.81,80.61,71.57,82.4,82.67
ST10772,2,7.91,72.97,79.54,76.63,75.87
ST10772,3,7.78,77.05,75.14,74.38,74.82
ST10772,4,5.62,51.31,56.36,63.52,52.8
ST10773,1,5.36,51.6,51.54,61.82,63.75
ST10773,2,6.91,76.28,76.06,68.21,75.12
ST10773,3,7.71,59.26,76.55,71.67,74.29
ST10773,4,7.19,67.64,78.98,67.37,73.76
ST10774,1,7.15,69.13,72.11,80.26,66.93
ST10774,2,9.15,87.18,96.14,91.04,87.24
ST10774,3,7.62,68.35,73.77,76.44,80.34
ST10774,4,6.84,66.63,76.48,58.79,72.74
ST10775,1,7.13,66.93,58.11,77.62,74.34
ST10775,2,6.55,55.9,62.33,73.06,79.48
ST10775,3,6.09,44.83,59.13,73.66,60.36
ST10775,4,6.58,66.14,73.01,65.31,72.45
